Date,^NDX_DCA,TQQQ_DCA,Invested,NoRebalance,MonthlyRebal,^NDX,TQQQ_real,TQQQ_sim,TQQQ_combined,^NDX_anchored,TQQQ_combined_anchored
1997-06-02,534790.0413301482,4017054.6310382965,141000.0,2856299.8838777333,2385454.0340730725,958.6900024414062,,3.1723338262321557,3.1723338262321557,8549.045903864186,124561.80515796345
1997-06-03,518679.7877908785,3653964.2067814954,141000.0,2608869.5049607703,2217757.487424585,929.8099975585938,,2.8855953721541447,2.8855953721541447,8291.510635093011,113303.00914071636
1997-06-04,514300.8031792175,3561367.0341692604,141000.0,2545678.392074787,2174588.517402837,921.9600219726562,,2.8124698685521876,2.8124698685521876,8221.509068937641,110431.7335339611
1997-06-05,519126.04831698793,3661557.3653829973,141000.0,2614080.364442038,2221427.047364042,930.6099853515625,,2.891591813848856,2.891591813848856,8298.644465994767,113538.45964590635
1997-06-06,527147.706398352,3831244.253260424,141000.0,2729878.8477762844,2300530.992398692,944.989990234375,,3.0255963280325444,3.0255963280325444,8426.877076669633,118800.15185749224
1997-06-09,532597.7571296705,3950021.9230365916,141000.0,2810880.6483150898,2355657.012899258,954.760009765625,,3.11939699898199,3.11939699898199,8514.000490120907,122483.23867574439
1997-06-10,525022.359574416,3781417.7989641028,141000.0,2695952.761047388,2277645.2421763986,941.1799926757812,,2.9862475611066204,2.9862475611066204,8392.901710347796,117255.12106706797
1997-06-11,529384.6268656894,3875621.5802370314,141000.0,2760209.3739878153,2321425.392798774,949.0,,3.060641829878077,3.060641829878077,8462.636036786009,120176.21478518577
1997-06-12,529942.4610352002,3887819.4536776636,141000.0,2768527.2347260755,2327083.795990749,950.0,,3.070274690288993,3.070274690288993,8471.553461482306,120554.4494059235
1997-06-13,537975.286695153,4064559.2300286987,141000.0,2889031.3664703146,2408996.497747845,964.4000244140625,,3.2098489859998223,3.2098489859998223,8599.964594819548,126034.83929542058
1997-06-16,544440.5656531849,4211043.947533407,141000.0,2988842.9424601127,2476600.888979704,975.989990234375,,3.3255303662767286,3.3255303662767286,8703.317242254843,130577.07297565426
1997-06-17,551904.3895650381,4384175.111761727,141000.0,3106751.665438521,2556238.9665008243,989.3699951171875,,3.4622548818988856,3.4622548818988856,8822.632428233414,135945.56614444277
1997-06-18,541963.7805786574,4147217.913736994,141000.0,2945466.6561926864,2447650.341452568,971.5499877929688,,3.275125902159629,3.275125902159629,8663.723854832228,128597.939825628
1997-06-19,547765.2695605673,4280342.861257912,141000.0,3036150.4551113835,2508978.808738008,981.9500122070312,,3.3802568532980333,3.3802568532980333,8756.465289384283,132725.91051505788
1997-06-20,547464.0173186342,4273221.28368274,141000.0,3031302.319086614,2505711.5471685296,981.4099731445312,,3.374632826862522,3.374632826862522,8751.64953171138,132505.08290881084
1997-06-23,540574.7789441749,4111840.4266644227,141000.0,2921418.6631331947,2431579.5935762348,969.0599975585938,,3.2471877212695173,3.2471877212695173,8641.519554422674,127500.94611843188
1997-06-24,550258.7719554823,4332764.95901378,141000.0,3071929.6894112197,2533439.5336516383,986.4199829101562,,3.421655442370745,3.421655442370745,8796.325916524054,134351.4276479803
1997-06-25,546242.3591255059,4237828.478112952,141000.0,3007299.8948366735,2489883.5490731667,979.219970703125,,3.346682548704299,3.346682548704299,8732.120349855433,131407.61420193437
1997-06-26,539615.3205154144,4083529.001763218,141000.0,2902224.5594777395,2418944.878506181,967.3400268554688,,3.224829725391401,3.224829725391401,8626.18184519772,126623.05858236503
1997-06-27,537199.889028134,4028636.08617271,141000.0,2864824.136839058,2393622.066587059,963.010009765625,,3.1814798910120596,3.1814798910120596,8587.569243865359,124920.92573022353
1997-06-30,534014.6436631293,3956918.5706920708,141000.0,2815950.7091125543,2360494.0055843387,957.2999877929688,,3.1248433945764225,3.1248433945764225,8536.650552909994,122697.09160043884
1997-07-01,532861.4119402168,3909998.84409152,142000.0,2784286.479279,2339321.644928976,953.4400024414062,,3.087000401736808,3.087000401736808,8502.229424208625,121211.18508527208
1997-07-02,545430.685224455,4186634.741170531,142000.0,2972900.1772286408,2468054.5491454974,975.9299926757812,,3.3054084267693953,3.3054084267693953,8702.782218544122,129786.98427578698
1997-07-03,551349.2712374608,4322866.823325846,142000.0,3065694.4316803026,2531053.3617623416,986.52001953125,,3.412965617733377,3.412965617733377,8797.21798555953,134010.2213618114
1997-07-07,553875.3992161195,4382225.2795517165,142000.0,3106108.7803848465,2558425.8239734247,991.0399780273438,,3.4598299738424934,3.4598299738424934,8837.524375078834,135850.3520398146
1997-07-08,562130.1120891407,4578096.631178993,142000.0,3239441.258681259,2648631.062302866,1005.8099975585938,,3.6144732270178337,3.6144732270178337,8969.234912011594,141922.42510215653
1997-07-09,564527.707892746,4636612.5018753065,142000.0,3279251.0396172795,2675479.359395493,1010.0999755859375,,3.660672349715905,3.660672349715905,9007.490468019201,143736.4353656416
1997-07-10,564494.1762770141,4635721.8929054,142000.0,3278646.1230701953,2675075.0606172606,1010.0399780273438,,3.659969201107039,3.659969201107039,9006.95544430848,143708.826209477
1997-07-11,567612.7529861211,4712488.350070214,142000.0,3330863.2892047022,2710257.8756131306,1015.6199951171875,,3.720577424678714,3.720577424678714,9056.714826511214,146088.61035233058
1997-07-14,582289.0261081257,5077963.132458633,142000.0,3579405.246864267,2877508.5091174096,1041.8800048828125,,4.009125029178035,4.009125029178035,9290.886486120202,157418.44272786294
1997-07-15,591868.2889698219,5328506.0023211725,142000.0,3749626.922425313,2991458.4166520615,1059.02001953125,,4.206932233414602,4.206932233414602,9443.731276041075,165185.3499269774
1997-07-16,616688.3022446014,5998785.140631905,142000.0,4204753.040572698,3295127.8127116933,1103.4300537109375,,4.73612726690362,4.73612726690362,9839.75441159842,185964.21251292172
1997-07-17,611893.042414368,5858765.328001484,142000.0,4109808.074368188,3232262.0630713506,1094.8499755859375,,4.625579608176204,4.625579608176204,9763.242211030387,181623.55459942957
1997-07-18,598558.10214466,5475645.024841346,142000.0,3849949.546512014,3059936.1786791156,1070.989990234375,,4.323100610885433,4.323100610885433,9550.472588403074,169746.70557006393
1997-07-21,591549.6874531022,5283228.794204977,142000.0,3719335.9150103224,2972932.85125069,1058.449951171875,,4.171185225495297,4.171185225495297,9438.647734374606,163781.7423373205
1997-07-22,609707.7907693902,5769674.552070439,142000.0,4049685.803635648,3193529.3529171376,1090.93994140625,,4.5552411574357965,4.5552411574357965,9728.374775673075,178861.71272648714
1997-07-23,610333.8052270816,5787366.372105654,142000.0,4061689.022380549,3201502.02930401,1092.06005859375,,4.569209104162608,4.569209104162608,9738.363336343635,179410.164671946
1997-07-24,608165.3364457254,5725599.797364149,142000.0,4019788.48097249,3173692.449437353,1088.1800537109375,,4.520443503802121,4.520443503802121,9703.76368497989,177495.38156800994
1997-07-25,606606.0310354163,5681479.823282725,142000.0,3989855.395029415,3153812.850304365,1085.3900146484375,,4.4856101488204985,4.4856101488204985,9678.883721740318,176127.6485947836
1997-07-28,600899.8574040607,5521068.628818655,142000.0,3881012.535686082,3081480.759755536,1075.1800537109375,,4.358963200445576,4.358963200445576,9587.837163928025,171154.85147712825
1997-07-29,608020.0214070503,5717252.174157584,142000.0,4014174.9602151443,3170150.2544940487,1087.9200439453125,,4.5138529350526815,4.5138529350526815,9701.445067474626,177236.6026420156
1997-07-30,615318.9979529355,5923071.034662339,142000.0,4153820.5326842717,3262924.574136546,1100.97998046875,,4.676349889757233,4.676349889757233,9817.906067960801,183617.05158572318
1997-07-31,618700.2674115348,6020633.240007569,142000.0,4219989.095873323,3306786.4284656597,1107.030029296875,,4.753376656031133,4.753376656031133,9871.856922794526,186641.51041575533
1997-08-01,620767.6848270799,6052711.052113829,143000.0,4242063.444083025,3321744.197349184,1108.93994140625,,4.77791303629173,4.77791303629173,9888.888420206424,187604.9322952655
1997-08-04,629242.8343736283,6300534.372565563,143000.0,4410104.048877969,3427531.855430612,1124.0799560546875,,4.973540791076079,4.973540791076079,10023.898360734702,195286.26333093393
1997-08-05,636145.0242629086,6507779.307888219,143000.0,4550568.075734258,3515667.511881324,1136.4100341796875,,5.137136619401263,5.137136619401263,10133.85090391385,201709.85958804673
1997-08-06,639173.4106433252,6600630.324438595,143000.0,4613478.218555402,3555040.430769024,1141.8199462890625,,5.2104317228002675,5.2104317228002675,10182.093387762789,204587.7945371133
1997-08-07,635697.1691174315,6492843.061956978,143000.0,4540461.292915327,3509403.9820244187,1135.6099853515625,,5.125346186397987,5.125346186397987,10126.716528735684,201246.90779957548
1997-08-08,624171.2199332622,6139583.87719652,143000.0,4301113.175289189,3359599.0278592864,1115.02001953125,,4.846489051219309,4.846489051219309,9943.107059033715,190297.5720607545
1997-08-11,616423.8179148387,5910879.487542213,143000.0,4146061.1074816105,3262104.449338899,1101.1800537109375,,4.665953473793251,4.665953473793251,9819.690206031752,183208.83592791998
1997-08-12,610602.0426891436,5743322.624978541,143000.0,4032415.935306095,3190416.5169635573,1090.780029296875,,4.533686773620356,4.533686773620356,9726.948771479698,178015.37904781886
1997-08-13,615259.421869839,5874664.7780149765,143000.0,4121529.8346134424,3246777.7239067387,1099.0999755859375,,4.63736616287325,4.63736616287325,9801.141265989649,182086.3541060631
1997-08-14,617728.0918180611,5945297.787506831,143000.0,4169441.3998628976,3277023.421793805,1103.510009765625,,4.6931227278138135,4.6931227278138135,9840.467413695109,184275.63769311
1997-08-15,602703.487850794,5511404.225364177,143000.0,3875170.809816407,3091476.425934167,1076.6700439453125,,4.350614108275393,4.350614108275393,9601.124039641283,170827.02406390064
1997-08-18,609913.5183611261,5709123.4105819315,143000.0,4009386.949815326,3176675.998291336,1089.550048828125,,4.50669046223367,4.50669046223367,9715.980513271703,176955.36788155203
1997-08-19,627619.5132207519,6206257.443603745,143000.0,4346711.652764012,3390143.4201947656,1121.1800537109375,,4.899120095287056,4.899120095287056,9998.038699957695,192364.13195499283
1997-08-20,640992.711130536,6602896.525744916,143000.0,4615595.452936917,3559114.6036652513,1145.0699462890625,,5.2122206257680626,5.2122206257680626,10211.075018025753,204658.03587838652
1997-08-21,626242.3962316157,6146973.724476621,143000.0,4306730.13241933,3365997.046012393,1118.719970703125,,4.852322478150117,4.852322478150117,9976.101094988888,190526.62178520343
1997-08-22,621870.5127478692,6018149.766845061,143000.0,4219390.195355305,3311066.399023505,1110.9100341796875,,4.750630911965149,4.750630911965149,9906.456574158272,186533.69867333004
1997-08-25,620101.5737562666,5966709.478251565,143000.0,4184507.021640063,3289090.805704985,1107.75,,4.710024773105168,4.710024773105168,9878.277207323184,184939.2971273548
1997-08-26,611962.2814022753,5731674.166153572,143000.0,4025103.7085602023,3188580.9370690305,1093.2099609375,,4.524491667032029,4.524491667032029,9748.61750390212,177654.33284713505
1997-08-27,611223.3955786496,5710833.217329771,143000.0,4010963.446733058,3179637.9582739826,1091.8900146484375,,4.508040156259984,4.508040156259984,9736.84698226625,177008.36366747416
1997-08-28,599288.7461160094,5376227.474602937,143000.0,3783914.724338585,3035928.7221747236,1070.5699462890625,,4.243907749074564,4.243907749074564,9546.726878151614,166637.19491856257
1997-08-29,601236.8544990434,5428582.325005252,143000.0,3819467.329081365,3058558.5048485715,1074.050048828125,,4.28523582835946,4.28523582835946,9577.760430479097,168259.94348205545
1997-09-02,618302.6499297884,5864682.312537303,144000.0,4115889.2665474536,3247404.0411848826,1102.75,,4.628696780752643,4.628696780752643,9833.690083841699,181745.95049607177
1997-09-03,617007.4195058403,5827744.56360195,144000.0,4090832.355927818,3231500.971255309,1100.43994140625,,4.599543685926037,4.599543685926037,9813.090310287898,180601.25314817118
1997-09-04,620023.942993193,5913138.421542221,144000.0,4148767.105129694,3268305.0030849073,1105.8199462890625,,4.666940733929677,4.666940733929677,9861.06609869609,183247.60073373484
1997-09-05,623012.4729673669,5998560.693025228,144000.0,4206711.465524214,3305070.515228315,1111.1500244140625,,4.73436020730383,4.73436020730383,9908.596669001157,185894.82885230205
1997-09-08,626752.2420629346,6106500.410701927,144000.0,4279917.870480535,3351463.500053492,1117.8199462890625,,4.819551560748059,4.819551560748059,9968.075195051655,189239.8704999104
1997-09-09,631748.0232864809,6252438.562515986,144000.0,4378875.236795835,3414082.4448827812,1126.72998046875,,4.934733154139173,4.934733154139173,10047.529753890452,193762.48002956642
1997-09-10,618414.7608700984,5856472.032027412,144000.0,4110453.11624355,3244569.5056226132,1102.949951171875,,4.6222168220882205,4.6222168220882205,9835.47313335983,181491.5146791615
1997-09-11,619597.8803537365,5890003.600197017,144000.0,4133201.8692627805,3259018.916896183,1105.06005859375,,4.648681590914392,4.648681590914392,9854.289857395497,182530.65480710682
1997-09-12,620164.1158904793,5906069.990650832,144000.0,4144101.541927577,3265941.1074171374,1106.0699462890625,,4.66136197934957,4.66136197934957,9863.295454870164,183028.55072856662
1997-09-15,605709.5387396041,5493017.86825526,144000.0,3863915.254660319,3088157.9593404727,1080.2900390625,,4.335360854765506,4.335360854765506,9633.405073499765,170228.10450000965
1997-09-16,626023.3840633243,6045604.0731290355,144000.0,4239077.357426488,3327707.716656056,1116.52001953125,,4.771489165095239,4.771489165095239,9956.483196078161,187352.69875486044
1997-09-17,621599.5192117136,5917354.277236873,144000.0,4152102.8677536454,3272619.6532523283,1108.6300048828125,,4.670268095352178,4.670268095352178,9886.124584598037,183378.2497032009
1997-09-18,621969.5948248127,5927840.963410749,144000.0,4159217.350744482,3277138.68781793,1109.2900390625,,4.678544705737367,4.678544705737367,9892.010389692383,183703.23111645677
1997-09-19,627234.4970601412,6078294.141089015,144000.0,4261274.441448045,3341895.4982449226,1118.6800537109375,,4.7972897804168,4.7972897804168,9975.745138216953,188365.76087085373
1997-09-22,630021.117831681,6159222.008987356,144000.0,4316155.229575494,3376648.4257726334,1123.6500244140625,,4.861162048623629,4.861162048623629,10020.064477704873,190873.70784717362
1997-09-23,636407.4032452997,6346437.565241327,144000.0,4443094.368243656,3456939.2125929343,1135.0400390625,,5.0089218071849855,5.0089218071849855,10121.634075622036,196675.5002386029
1997-09-24,625664.5332330158,6024956.456632083,144000.0,4225192.662142125,3319457.445635186,1115.8800048828125,,4.755193046922674,4.755193046922674,9950.775913646192,186712.83107137232
1997-09-25,620394.0186062921,5872612.4864936825,144000.0,4121873.172271834,3253992.8271644334,1106.47998046875,,4.634955665498067,4.634955665498067,9866.951903790436,181991.70583736626
1997-09-26,620584.6345823382,5877944.000543733,144000.0,4125491.0538019133,3256294.658338342,1106.8199462890625,,4.639163559567154,4.639163559567154,9869.983523392388,182156.92895380655
1997-09-29,627284.9401389009,6068250.676870244,144000.0,4254595.612658653,3338276.2839917634,1118.77001953125,,4.789362982677449,4.789362982677449,9976.54740164483,188054.51486409022
1997-09-30,615168.4031107305,5716526.27490475,144000.0,4016073.8210186725,3187225.3728033686,1097.1600341796875,,4.511764722391552,4.511764722391552,9783.841984584185,177154.6088945502
1997-10-01,618915.805586301,5794038.581205765,145000.0,4068997.82850337,3221279.644488534,1102.06005859375,,4.5721520114193615,4.5721520114193615,9827.537583306606,179525.71803435773
1997-10-02,624969.7904968756,5963982.95750779,145000.0,4184312.079804591,3294771.4240429606,1112.8399658203125,,4.706257352805785,4.706257352805785,9923.666594232547,184791.36922979262
1997-10-03,631484.324962187,6150401.4871233795,145000.0,4310762.617033554,3375168.2427487103,1124.43994140625,,4.853362665137065,4.853362665137065,10027.10850299903,190567.4647657639
1997-10-06,632321.1705136413,6174767.674781347,145000.0,4327285.691440329,3385651.246816819,1125.9300537109375,,4.872590344129809,4.872590344129809,10040.396467265107,191322.44029341152
1997-10-07,640638.4157695681,6418341.589982055,145000.0,4492440.724501332,3490359.840323452,1140.739990234375,,5.064797722576786,5.064797722576786,10172.462960969802,198869.47012553716
1997-10-08,643221.7573699167,6495897.347559148,145000.0,4545005.679251924,3523587.190152483,1145.3399658203125,,5.125997990409568,5.125997990409568,10213.482896862204,201272.50090822636
1997-10-09,644833.5437023689,6544639.423440329,145000.0,4578037.660187872,3544449.394874728,1148.2099609375,,5.164461003238612,5.164461003238612,10239.075862198464,202782.75253123732
1997-10-10,638970.4832499577,6366029.819779964,145000.0,4457010.231838607,3468077.145102516,1137.77001953125,,5.023517817032799,5.023517817032799,10145.978470874476,197248.61310576493
1997-10-13,640492.3945502187,6411429.573003548,145000.0,4487784.039217011,3487544.6167198615,1140.47998046875,,5.059343359115391,5.059343359115391,10170.144343464539,198655.30434225136
1997-10-14,635409.9649075406,6258712.765895039,145000.0,4384278.686342633,3422123.6707189754,1131.4300537109375,,4.938832519048909,4.938832519048909,10089.442303094742,193923.44174454597
1997-10-15,628468.5411779623,6053509.23882297,145000.0,4245162.520442657,3334023.7120319847,1119.0699462890625,,4.776903718281818,4.776903718281818,9979.221975922028,187565.3013862314
1997-10-16,617410.6901539933,5733892.2074358575,145000.0,4028398.538891287,3196375.5803452143,1099.3800048828125,,4.524689717208259,4.524689717208259,9803.63840615729,177662.1092946385
1997-10-17,603786.293397629,5354223.309743881,145000.0,3770744.4626430315,3032016.93291412,1075.1199951171875,,4.225087999006637,4.225087999006637,9587.301595940895,165898.2367352534
1997-10-20,611160.0907565202,5550315.825097863,145000.0,3903930.7449559397,3117490.0857658023,1088.25,,4.379827180655891,4.379827180655891,9704.38742574539,171974.07643267576
1997-10-21,623683.775448155,5891444.289166347,145000.0,4135524.293518967,3265654.3608283056,1110.550048828125,,4.649016136042263,4.649016136042263,9903.246431893944,182543.79073394084
1997-10-22,617034.3941572756,5702928.2234373465,145000.0,4007630.449873784,3184246.1586792357,1098.7099609375,,4.500255630390203,4.500255630390203,9797.663339731755,176702.7039709376
1997-10-23,603522.358329791,5328194.841845833,145000.0,3753304.171496235,3021911.7612399473,1074.6500244140625,,4.204548592824522,4.204548592824522,9583.110667586312,165091.75619094208
1997-10-24,593801.0470675287,5070647.160781325,145000.0,3578365.2721049297,2909587.968826336,1057.3399658203125,,4.00131433203877,4.00131433203877,9428.749523588054,157111.75541546097
1997-10-27,549316.8137430325,3930983.671825071,145000.0,2803761.498519954,2410003.775133542,978.1300048828125,,3.101990891170661,3.101990891170661,8722.400661731259,121799.78720798748
1997-10-28,587921.1221926011,4759701.664967429,145000.0,3369108.2897685044,2784137.0881660255,1046.8699951171875,,3.755943153679886,3.755943153679886,9335.3843482705,147477.24701114825
1997-10-29,578312.1718592184,4526258.655007382,145000.0,3210276.6255562105,2680942.458956704,1029.760009765625,,3.571730205736674,3.571730205736674,9182.807342343194,140244.11878878533
1997-10-30,561992.1068509074,4143000.489796835,145000.0,2949331.1481818054,2510576.747829671,1000.7000122070312,,3.269296149352529,3.269296149352529,8923.667002439854,128369.03436578251
1997-10-31,572617.549968282,4377934.946247297,145000.0,3109495.940998206,2616087.68908388,1019.6199951171875,,3.4546860173275125,3.4546860173275125,9092.384525296402,135648.3743967741
1997-11-03,591083.264557418,4779475.357530028,146000.0,3383344.7994855605,2795846.5363621404,1050.719970703125,,3.7707577212753245,3.7707577212753245,9369.71621564068,148058.94155636398
1997-11-04,589339.3710934363,4737105.819991768,146000.0,3354517.1419512057,2776573.7212438476,1047.6199951171875,,3.7373303576280685,3.7373303576280685,9342.072416792722,146746.41488494512
1997-11-05,588945.6130653806,4727544.953874374,146000.0,3348011.9782246873,2772224.3485728353,1046.9200439453125,,3.729787331032598,3.729787331032598,9335.830654926442,146450.23766635705
1997-11-06,581773.0915246852,4554754.933600321,146000.0,3230427.7853411706,2693531.003047468,1034.1700439453125,,3.593464982998898,3.593464982998898,9222.133490048653,141097.53562282148
1997-11-07,578482.1149400087,4477395.599849862,146000.0,3177757.90151036,2658173.628016455,1028.3199462890625,,3.532432488168124,3.532432488168124,9169.965684733059,138701.0924532687
1997-11-10,569042.531896137,4258149.035440483,146000.0,3028446.9905625847,2557788.7500420744,1011.5399780273438,,3.3594583406380503,3.3594583406380503,9020.331581352926,131909.25614529842
1997-11-11,568716.2772063407,4250765.796467219,146000.0,3023416.0794485766,2554395.0386029007,1010.9600219726562,,3.3536333487123997,3.3536333487123997,9015.159866908089,131680.53762163932
1997-11-12,551367.1982309308,3861689.2050242564,146000.0,2758248.6464372147,2375309.1797464155,980.1199951171875,,3.0466721340176512,3.0466721340176512,8740.146249792664,119627.6941599308
1997-11-13,565504.100296794,4158673.491507419,146000.0,2960950.48087619,2513416.347490773,1005.25,,3.2809773051049973,3.2809773051049973,8964.241175952724,128827.69537895429
1997-11-14,578217.7325877217,4439100.942930649,146000.0,3152140.001512447,2642822.647678407,1027.8499755859375,,3.502219993603379,3.502219993603379,9165.774756378476,137514.7977354207
1997-11-17,590509.4518468437,4722137.74532648,146000.0,3344928.4518875442,2772581.3199109687,1049.699951171875,,3.7255213244403906,3.7255213244403906,9360.620268282006,146282.73275954454
1997-11-18,582976.9582825928,4541366.472482978,146000.0,3221903.433029167,2690207.888433967,1036.31005859375,,3.58290218282572,3.58290218282572,9241.216909525068,140682.78688288305
1997-11-19,584557.6900663059,4578244.904242596,146000.0,3247015.965973406,2707082.0307916114,1039.1199951171875,,3.6119973493249082,3.6119973493249082,9266.274306874197,141825.20967286252
1997-11-20,597704.4973905393,4887077.965325776,146000.0,3457286.9523264784,2848248.9167654286,1062.489990234375,,3.855650587923529,3.855650587923529,9474.674478484549,151392.26310887348
1997-11-21,594385.4344728536,4805596.015960721,146000.0,3401859.2958384515,2811239.5226957407,1056.5899658203125,,3.791365563579011,3.791365563579011,9422.061455065832,148868.10924752295
1997-11-24,579550.9750213978,4445720.222909083,146000.0,3156997.2691521626,2647506.127449708,1030.219970703125,,3.507442261576502,3.507442261576502,9186.909009366587,137719.850280765
1997-11-25,583961.4220234725,4547155.744201604,146000.0,3226091.1022487045,2694017.7697863365,1038.06005859375,,3.587469617408091,3.587469617408091,9256.822402743588,140862.12737089113
1997-11-26,587437.946949936,4628304.976036799,146000.0,3281349.434370079,2731145.6779050226,1044.239990234375,,3.6514921449091546,3.6514921449091546,9311.931477777125,143375.9742839632
1997-11-28,590965.1508831495,4711611.076888448,146000.0,3338062.572241546,2769194.6254343176,1050.510009765625,,3.717216329995869,3.717216329995869,9367.84390479136,145956.63684514794
1997-12-01,608121.5907667812,5098978.886938539,147000.0,3602026.6045765304,2946343.7054883204,1079.22998046875,,4.02204045691668,4.02204045691668,9623.952080816338,157925.56747627683
1997-12-02,592817.5281577553,4713943.481859304,147000.0,3340234.9679963193,2773304.308985956,1052.0699462890625,,3.718327103535098,3.718327103535098,9381.754521270117,146000.25140929752
1997-12-03,598198.763844645,4842248.915560739,147000.0,3427565.6731237127,2831420.8217936526,1061.6199951171875,,3.819533571855906,3.819533571855906,9466.916362540884,149974.1271355716
1997-12-04,593206.3632593477,4720945.472154787,147000.0,3345032.5734476107,2776629.58397052,1052.760009765625,,3.723850226668538,3.723850226668538,9387.908110358028,146217.1170436523
1997-12-05,603072.8562086901,4956442.99634812,147000.0,3505319.7614139817,2883282.3227205854,1070.27001953125,,3.909609099339218,3.909609099339218,9544.052303874418,153510.9460576846
1997-12-08,610200.85775529,5132121.745133772,147000.0,3624814.933404974,2962469.010840803,1082.9200439453125,,4.0481833218853,4.0481833218853,9656.85794399314,158952.06803733532
1997-12-09,592028.7149709406,4673537.594269048,147000.0,3313034.770553309,2756465.217472246,1050.6700439453125,,3.6864552095364926,3.6864552095364926,9369.270997537556,144748.8003112317
1997-12-10,582190.3546160705,4440477.497363636,147000.0,3154381.9117240193,2650796.8587955222,1033.2099609375,,3.502618963215163,3.502618963215163,9213.572022124292,137530.46329200116
1997-12-11,564536.6357058947,4036470.923859109,147000.0,2879159.610205848,2466654.6990134907,1001.8800048828125,,3.1839412790110013,3.1839412790110013,8934.189498268315,125017.57222114674
1997-12-12,551356.8935068425,3753707.011790133,147000.0,2686257.0791073735,2336443.1096788803,978.489990234375,,2.960898995582311,2.960898995582311,8725.610803995587,116259.80870310309
1997-12-15,554675.7830322167,3821441.1277427706,147000.0,2732519.4550647642,2367895.649862627,984.3800048828125,,3.014327213410952,3.014327213410952,8778.134566083116,118357.6696545821
1997-12-16,561961.5403377947,3971973.8184840004,147000.0,2835303.1727690077,2437650.3456595107,997.3099975585938,,3.1330663934849587,3.1330663934849587,8893.436802093069,123019.96795707871
1997-12-17,554253.1750604877,3808469.254666839,147000.0,2723730.6699385913,2362216.112864689,983.6300048828125,,3.0040950866518017,3.0040950866518017,8771.446497560893,117955.90481849022
1997-12-18,544752.9561100805,3612578.283377889,147000.0,2589969.9432161306,2271412.1463593207,966.77001953125,,2.849577598123445,2.849577598123445,8621.098847807662,111888.76990966915
1997-12-19,546516.6427967837,3647616.2499274057,147000.0,2613916.484253852,2287757.824368674,969.9000244140625,,2.877215311892223,2.877215311892223,8649.010430649183,112973.96576421984
1997-12-22,549767.8834061103,3712664.858129663,147000.0,2658365.971985045,2318066.6001587464,975.6699829101562,,2.928525219161261,2.928525219161261,8700.46360103886,114988.65117313538
1997-12-23,535061.1397467091,3414662.7654362856,147000.0,2454795.6528598145,2179518.8545351103,949.5700073242188,,2.693463160730533,2.693463160730533,8467.719034176067,105758.93074454658
1997-12-24,529099.5403291123,3300477.813729545,147000.0,2376685.148308677,2125904.54981783,938.989990234375,,2.603394834204998,2.603394834204998,8373.37252849185,102222.39456830734
1997-12-26,537596.7875770836,3459447.2849559397,147000.0,2485497.2165580047,2200865.8156409375,954.0700073242188,,2.7287888903218103,2.7287888903218103,8507.847445309404,107145.99682505357
1997-12-29,551379.4546095,3725474.543774616,147000.0,2667442.9531894135,2325603.8312025117,978.530029296875,,2.9386294135591555,2.9386294135591555,8725.967849320341,115385.39274032523
1997-12-30,562609.5529845491,3953056.122937834,147000.0,2822907.379301625,2431409.40719943,998.4600219726562,,3.1181442417119403,3.1181442417119403,8903.692058204375,122434.04911514651
1997-12-31,558310.2184674715,3862376.1461990024,147000.0,2761020.9470906896,2389534.244275623,990.8300170898438,,3.0466164822991484,3.0466164822991484,8835.652064229515,119625.50899314301
1998-01-02,569114.7027764308,4066804.0347612975,148000.0,2900907.7073559863,2484732.9705267446,1008.22998046875,,3.2070790407848415,3.2070790407848415,8990.814927379239,125926.07729398378
1998-01-05,574302.1754853101,4177954.140341242,148000.0,2976736.93884433,2537556.014779125,1017.4199829101562,,3.294731942409688,3.294731942409688,9072.766082109267,129367.77172205475
1998-01-06,568019.6312806266,4040782.6769697987,148000.0,2883195.1108321766,2472540.2832670524,1006.2899780273438,,3.186558614801056,3.186558614801056,8973.515101697367,125120.34200786272
1998-01-07,559496.1611557581,3858823.561509295,148000.0,2759047.871369029,2386020.4008946903,991.1900024414062,,3.0430657736203317,3.0430657736203317,8838.862206493843,119486.09028538717
1998-01-08,561392.7691735028,3898012.4649740704,148000.0,2785806.0109278713,2404742.9791969317,994.5499877929688,,3.0739701176356684,3.0739701176356684,8868.824622847063,120699.55049753173
1998-01-09,539739.7415064294,3446917.0422403305,148000.0,2477858.038901607,2189490.90817565,956.1900024414062,,2.718236557995815,2.718236557995815,8526.752342123442,106731.65910552238
1998-01-12,548195.4780915544,3608870.705236636,148000.0,2588645.7315441165,2267763.604943008,971.1699829101562,,2.845953112256652,2.845953112256652,8660.335189905523,111746.45433789547
1998-01-13,561675.0037399218,3875035.1013616947,148000.0,2770581.8459331067,2395794.5918504996,995.0499877929688,,3.0558501834997056,3.0558501834997056,8873.283335195212,119988.07061270521
1998-01-14,562420.1071295633,3890402.8424914456,148000.0,2781075.374970243,2403138.537195036,996.3699951171875,,3.067969174250221,3.067969174250221,8885.054401107493,120463.92323328827
1998-01-15,561974.1889175075,3881095.2202566285,148000.0,2774721.653780956,2398698.406957328,995.5800170898438,,3.0606291893545445,3.0606291893545445,8878.009831536925,120175.7184545612
1998-01-16,567782.563891524,4001382.375196101,148000.0,2856849.2192145693,2456146.7616463993,1005.8699951171875,,3.1554875622155483,3.1554875622155483,8969.769935722315,123900.3359775372
